N	Total Time	Average CPE
363	4834	13.32
364	4855	13.34
365	4856	13.30
366	4869	13.30
367	5091	13.87
368	4899	13.31
369	4905	13.29
370	4930	13.32
371	4937	13.31
372	4946	13.30
373	4952	13.28
374	4976	13.30
375	4952	13.21
376	5009	13.32
377	5003	13.27
378	5510	14.58
379	5086	13.42
380	5077	13.36
381	5110	13.41
382	5130	13.43
383	5138	13.42
384	5160	13.44
385	5600	14.55
386	5135	13.30
387	5143	13.29
388	5146	13.26
389	5165	13.28
390	5181	13.28
391	5190	13.27
392	5209	13.29
393	5220	13.28
394	6564	16.66
395	5247	13.28
396	5266	13.30
397	5547	13.97
398	5284	13.28
399	5292	13.26
400	5395	13.49
401	5620	14.01
402	6007	14.94
403	5950	14.76
404	5930	14.68
405	6473	15.98
406	5385	13.26
407	5440	13.37
408	5421	13.29
409	5433	13.28
410	5510	13.44
411	5500	13.38
412	5472	13.28
413	5490	13.29
414	5499	13.28
415	5509	13.27
416	5826	14.00
417	5530	13.26
418	5560	13.30
419	5565	13.28
420	5566	13.25
421	5592	13.28
422	5604	13.28
423	5618	13.28
424	5641	13.30
425	5643	13.28
426	5654	13.27
427	5679	13.30
428	5691	13.30
429	5693	13.27
430	5703	13.26
431	5728	13.29
432	7935	18.37
433	5956	13.76
434	6432	14.82
435	7925	18.22
436	8026	18.41
437	5809	13.29
438	5813	13.27
439	5832	13.28
440	5826	13.24
441	5849	13.26
442	5869	13.28
443	5871	13.25
444	5892	13.27
445	5908	13.28
446	6805	15.26
447	5967	13.35
448	7256	16.20
449	7042	15.68
450	6175	13.72
451	6304	13.98
452	6141	13.59
453	6764	14.93
454	7955	17.52
455	9353	20.56
456	6131	13.45
457	6142	13.44
458	6150	13.43
459	6154	13.41
460	6155	13.38
461	6207	13.46
462	6230	13.48
463	6217	13.43
464	6162	13.28
465	6171	13.27
466	6196	13.30
467	6187	13.25
468	6213	13.28
469	6236	13.30
470	6229	13.25
471	6257	13.28
472	6280	13.31
473	6275	13.27
474	6285	13.26
475	6303	13.27
476	6316	13.27
477	6343	13.30
478	6335	13.25
479	6357	13.27
480	6350	13.23
481	6380	13.26
482	6401	13.28
483	6401	13.25
484	6424	13.27
485	6440	13.28
486	6443	13.26
487	6468	13.28
488	6471	13.26
489	7098	14.52
490	6570	13.41
491	6585	13.41
492	6604	13.42
493	6609	13.41
494	6632	13.43
495	6641	13.42
496	6660	13.43
497	6671	13.42
498	6684	13.42
499	6681	13.39
500	9510	19.02
501	8730	17.43
502	7500	14.94
503	6745	13.41
504	6703	13.30
505	6703	13.27
506	6716	13.27
507	6722	13.26
508	6756	13.30
509	6755	13.27
510	6783	13.30
511	6799	13.31
512	6786	13.25
513	6817	13.29
514	6826	13.28
515	6854	13.31
516	6841	13.26
517	6861	13.27
518	6894	13.31
519	6877	13.25
520	6894	13.26
521	6914	13.27
522	6926	13.27
523	6954	13.30
524	6940	13.24
525	6973	13.28
526	6983	13.28
527	6987	13.26
528	7067	13.38
529	7020	13.27
530	7042	13.29
531	7048	13.27
532	7059	13.27
533	8239	15.46
534	10939	20.49
535	11443	21.39
536	11946	22.29
537	11914	22.19
538	11200	20.82
539	7157	13.28
540	7203	13.34
541	7202	13.31
542	9553	17.63
543	7941	14.62
544	7373	13.55
545	7307	13.41
546	7333	13.43
547	7342	13.42
548	7366	13.44
549	7357	13.40
550	7378	13.41
551	7399	13.43
552	7496	13.58
553	7420	13.42
554	7433	13.42
555	7449	13.42
556	7391	13.29
557	7385	13.26
558	7398	13.26
559	7551	13.51
560	7407	13.23
561	7443	13.27
562	7463	13.28
563	7465	13.26
564	7476	13.26
565	8025	14.20
566	8288	14.64
567	8607	15.18
568	7525	13.25
569	7549	13.27
570	7564	13.27
571	7579	13.27
572	7601	13.29
573	9052	15.80
574	9065	15.79
575	7738	13.46
576	9471	16.44
577	10725	18.59
578	8308	14.37
579	8666	14.97
580	7708	13.29
581	10922	18.80
582	8120	13.95
583	7745	13.28
584	7871	13.48
585	10963	18.74
586	12544	21.41
587	12608	21.48
588	12580	21.39
589	9042	15.35
590	7839	13.29
591	7856	13.29
592	7888	13.32
593	7889	13.30
594	8562	14.41
595	8358	14.05
596	7970	13.37
597	10860	18.19
598	24005	40.14
599	14312	23.89
600	14327	23.88
601	14223	23.67
602	15012	24.94
603	13134	21.78
604	16293	26.98
605	11769	19.45
606	12213	20.15
607	8996	14.82
608	8191	13.47
609	8304	13.64
610	8126	13.32
611	9105	14.90
612	12512	20.44
613	18164	29.63
614	12774	20.80
615	12759	20.75
616	12822	20.81
617	12132	19.66
618	9209	14.90
619	8935	14.43
620	8283	13.36
621	8336	13.42
622	8343	13.41
623	8351	13.40
624	8360	13.40
625	8290	13.26
626	8360	13.35
627	8404	13.40
628	9302	14.81
629	8343	13.26
630	8363	13.27
631	8368	13.26
632	8383	13.26
633	8394	13.26
634	8407	13.26
635	8576	13.51
636	8472	13.32
637	9941	15.61
638	10719	16.80
639	10187	15.94
640	8915	13.93
641	8497	13.26
642	8533	13.29
643	8535	13.27
644	8569	13.31
645	8550	13.26
646	8574	13.27
647	8587	13.27
648	8597	13.27
649	8606	13.26
650	8625	13.27
651	8644	13.28
652	8651	13.27
653	8656	13.26
654	8684	13.28
655	8697	13.28
656	8695	13.25
657	8711	13.26
658	8902	13.53
659	8724	13.24
660	9440	14.30
661	8774	13.27
662	8786	13.27
663	8787	13.25
664	8810	13.27
665	8823	13.27
666	8821	13.24
667	9742	14.61
668	8922	13.36
669	11491	17.18
670	10304	15.38
671	8915	13.29
672	8910	13.26
673	8939	13.28
674	8939	13.26
675	8950	13.26
676	8976	13.28
677	8989	13.28
678	9089	13.41
679	11079	16.32
680	9380	13.79
681	9044	13.28
682	9046	13.26
683	11497	16.83
684	9254	13.53
685	9114	13.31
686	9128	13.31
687	9118	13.27
688	9149	13.30
689	9153	13.28
690	9165	13.28
691	9177	13.28
692	9879	14.28
693	9204	13.28
694	9218	13.28
695	9232	13.28
696	9323	13.40
697	9367	13.44
698	9266	13.28
699	9529	13.63
700	11916	17.02
701	12120	17.29
702	13161	18.75
703	12237	17.41
704	11503	16.34
705	9350	13.26
706	9374	13.28
707	9381	13.27
708	9388	13.26
709	9408	13.27
710	9419	13.27
711	9432	13.27
