N	Total Time	Average CPE
1140	21257	18.65
1141	19491	17.08
1142	19929	17.45
1143	19740	17.27
1144	23193	20.27
1145	23179	20.24
1146	22907	19.99
1147	27184	23.70
1148	27074	23.58
1149	38877	33.84
1150	26580	23.11
1151	28065	24.38
1152	24702	21.44
1153	22720	19.71
1154	19255	16.69
1155	19841	17.18
1156	20355	17.61
1157	19500	16.85
1158	19059	16.46
1159	19522	16.84
1160	19360	16.69
1161	19811	17.06
1162	16417	14.13
1163	16415	14.11
1164	16453	14.13
1165	17215	14.78
1166	17399	14.92
1167	20793	17.82
1168	17655	15.12
1169	18929	16.19
1170	16561	14.15
1171	16514	14.10
1172	16532	14.11
1173	16540	14.10
1174	16586	14.13
1175	17448	14.85
1176	16568	14.09
1177	16868	14.33
1178	16600	14.09
1179	16703	14.17
1180	16618	14.08
1181	16908	14.32
1182	16650	14.09
1183	16667	14.09
1184	16745	14.14
1185	16699	14.09
1186	16785	14.15
1187	16773	14.13
1188	20535	17.29
1189	16797	14.13
1190	17206	14.46
1191	16813	14.12
1192	16827	14.12
1193	18262	15.31
1194	17284	14.48
1195	16855	14.10
1196	17009	14.22
1197	17791	14.86
1198	17020	14.21
1199	19602	16.35
1200	18529	15.44
1201	18083	15.06
1202	16976	14.12
1203	24326	20.22
1204	30559	25.38
1205	17875	14.83
1206	17026	14.12
1207	17052	14.13
1208	17052	14.12
1209	18421	15.24
1210	17044	14.09
1211	17102	14.12
1212	20510	16.92
1213	19708	16.25
1214	17153	14.13
1215	17229	14.18
1216	18029	14.83
1217	17171	14.11
1218	17194	14.12
1219	19024	15.61
1220	23574	19.32
1221	27681	22.67
1222	17963	14.70
1223	17273	14.12
1224	18230	14.89
1225	17358	14.17
1226	18031	14.71
1227	17332	14.13
1228	17330	14.11
1229	17449	14.20
1230	17673	14.37
1231	17338	14.08
1232	17380	14.11
1233	17377	14.09
1234	17445	14.14
1235	26907	21.79
1236	25983	21.02
1237	17469	14.12
1238	18378	14.84
1239	17482	14.11
1240	20329	16.39
1241	20013	16.13
1242	19431	15.64
1243	17513	14.09
1244	17545	14.10
1245	17820	14.31
1246	17548	14.08
1247	17614	14.13
1248	17596	14.10
1249	17624	14.11
1250	17427	13.94
1251	18680	14.93
1252	17606	14.06
1253	19528	15.58
1254	29805	23.77
1255	39056	31.12
1256	24411	19.44
1257	25176	20.03
1258	22131	17.59
1259	19972	15.86
1260	17855	14.17
1261	17765	14.09
1262	17843	14.14
1263	17892	14.17
1264	19724	15.60
1265	17892	14.14
1266	17955	14.18
1267	17968	14.18
1268	17980	14.18
1269	26597	20.96
1270	21808	17.17
1271	18001	14.16
1272	17992	14.14
1273	17979	14.12
1274	18298	14.36
1275	17975	14.10
1276	18024	14.13
1277	19009	14.89
1278	18010	14.09
1279	18091	14.14
1280	18014	14.07
1281	18145	14.16
1282	18173	14.18
1283	18140	14.14
1284	20203	15.73
1285	24789	19.29
1286	19525	15.18
1287	18464	14.35
1288	18216	14.14
1289	18294	14.19
1290	18267	14.16
1291	18288	14.17
1292	18306	14.17
1293	18297	14.15
1294	18292	14.14
1295	18361	14.18
1296	19116	14.75
1297	18309	14.12
1298	18365	14.15
1299	18658	14.36
1300	23328	17.94
1301	18530	14.24
1302	18394	14.13
1303	18369	14.10
1304	18492	14.18
1305	18494	14.17
1306	18572	14.22
1307	19932	15.25
1308	18459	14.11
1309	18558	14.18
1310	18556	14.16
1311	18601	14.19
1312	18941	14.44
1313	18553	14.13
1314	18585	14.14
1315	18553	14.11
1316	20411	15.51
1317	18598	14.12
1318	18738	14.22
1319	18593	14.10
1320	19691	14.92
1321	18688	14.15
1322	18675	14.13
1323	18765	14.18
1324	18664	14.10
1325	18663	14.09
1326	18700	14.10
1327	18714	14.10
1328	24301	18.30
1329	19206	14.45
1330	18755	14.10
1331	18833	14.15
1332	18840	14.14
1333	25267	18.95
1334	40547	30.40
1335	18846	14.12
1336	18836	14.10
1337	19015	14.22
1338	18904	14.13
1339	18909	14.12
1340	18881	14.09
1341	18930	14.12
1342	20390	15.19
1343	18928	14.09
1344	18959	14.11
1345	21797	16.21
1346	19055	14.16
1347	19041	14.14
1348	20014	14.85
1349	25833	19.15
1350	19872	14.72
1351	21139	15.65
1352	19198	14.20
1353	19085	14.11
1354	19100	14.11
1355	19148	14.13
1356	19098	14.08
1357	24779	18.26
1358	20294	14.94
1359	19222	14.14
1360	19201	14.12
1361	25798	18.96
1362	20098	14.76
1363	19264	14.13
1364	24795	18.18
1365	21544	15.78
1366	21417	15.68
1367	19336	14.14
1368	24156	17.66
1369	20150	14.72
1370	20144	14.70
1371	19329	14.10
1372	19532	14.24
1373	28934	21.07
1374	19410	14.13
1375	19395	14.11
1376	20627	14.99
1377	19594	14.23
1378	21299	15.46
1379	19474	14.12
1380	19441	14.09
1381	19471	14.10
1382	21627	15.65
1383	19535	14.13
1384	19638	14.19
1385	19584	14.14
1386	19648	14.18
1387	21152	15.25
1388	19605	14.12
1389	19601	14.11
1390	19585	14.09
1391	19624	14.11
1392	19661	14.12
1393	19662	14.11
1394	20055	14.39
1395	19672	14.10
1396	21820	15.63
1397	19697	14.10
1398	19694	14.09
1399	19744	14.11
1400	21506	15.36
1401	19734	14.09
1402	19923	14.21
1403	19880	14.17
1404	19907	14.18
1405	19894	14.16
1406	19867	14.13
1407	19950	14.18
1408	19890	14.13
1409	20036	14.22
1410	20047	14.22
1411	19955	14.14
1412	32454	22.98
1413	19991	14.15
1414	19966	14.12
1415	20985	14.83
1416	20010	14.13
1417	20013	14.12
1418	20010	14.11
1419	20386	14.37
1420	20008	14.09
1421	20365	14.33
1422	20033	14.09
1423	20161	14.17
1424	20092	14.11
1425	21276	14.93
1426	27004	18.94
1427	22576	15.82
1428	22746	15.93
1429	23785	16.64
1430	31395	21.95
1431	21884	15.29
1432	27731	19.37
1433	25794	18.00
1434	22732	15.85
1435	24585	17.13
1436	23788	16.57
1437	30585	21.28
1438	22539	15.67
1439	26061	18.11
