N	Total Time	Average CPE
357	5710	15.99
358	5719	15.97
359	6217	17.32
360	8244	22.90
361	8573	23.75
362	7326	20.24
363	7537	20.76
364	8478	23.29
365	9054	24.81
366	8560	23.39
367	8768	23.89
368	8085	21.97
369	5905	16.00
370	5910	15.97
371	5878	15.84
372	5850	15.73
373	5860	15.71
374	5887	15.74
375	6447	17.19
376	5877	15.63
377	5880	15.60
378	5885	15.57
379	5912	15.60
380	5899	15.52
381	5923	15.55
382	5940	15.55
383	5970	15.59
384	5974	15.56
385	5985	15.55
386	6010	15.57
387	6016	15.55
388	6041	15.57
389	6178	15.88
390	6153	15.78
391	6646	17.00
392	8003	20.42
393	6258	15.92
394	10039	25.48
395	12215	30.92
396	6681	16.87
397	6180	15.57
398	6203	15.59
399	6215	15.58
400	7450	18.62
401	6313	15.74
402	6641	16.52
403	7795	19.34
404	6334	15.68
405	6694	16.53
406	6329	15.59
407	6344	15.59
408	6369	15.61
409	6424	15.71
410	6386	15.58
411	6410	15.60
412	6409	15.56
413	6437	15.59
414	6462	15.61
415	6458	15.56
416	6471	15.56
417	6487	15.56
418	6510	15.57
419	6530	15.58
420	6535	15.56
421	6562	15.59
422	6573	15.58
423	6594	15.59
424	6605	15.58
425	6620	15.58
426	6626	15.55
427	6647	15.57
428	6677	15.60
429	6687	15.59
430	6688	15.55
431	6697	15.54
432	6740	15.60
433	6744	15.58
434	6759	15.57
435	6760	15.54
436	6792	15.58
437	6821	15.61
438	6822	15.58
439	6841	15.58
440	6837	15.54
441	6864	15.56
442	6885	15.58
443	6898	15.57
444	6909	15.56
445	6933	15.58
446	6935	15.55
447	6974	15.60
448	6967	15.55
449	11270	25.10
450	10848	24.11
451	7229	16.03
452	7066	15.63
453	7228	15.96
454	7103	15.65
455	7129	15.67
456	7135	15.65
457	7151	15.65
458	7172	15.66
459	7190	15.66
460	7194	15.64
461	7217	15.66
462	7226	15.64
463	7278	15.72
464	7262	15.65
465	7278	15.65
466	7315	15.70
467	7304	15.64
468	7329	15.66
469	7395	15.77
470	7358	15.66
471	7381	15.67
472	7383	15.64
473	7421	15.69
474	8365	17.65
475	8801	18.53
476	7531	15.82
477	7498	15.72
478	7455	15.60
479	7487	15.63
480	7473	15.57
481	7507	15.61
482	7508	15.58
483	7536	15.60
484	7544	15.59
485	7646	15.76
486	7583	15.60
487	7668	15.75
488	7597	15.57
489	7646	15.64
490	7639	15.59
491	7661	15.60
492	7666	15.58
493	7672	15.56
494	7701	15.59
495	7715	15.59
496	8384	16.90
497	7863	15.82
498	8579	17.23
499	9975	19.99
500	8020	16.04
501	7864	15.70
502	7808	15.55
503	7837	15.58
504	7847	15.57
505	7864	15.57
506	7881	15.58
507	7892	15.57
508	7907	15.56
509	7928	15.58
510	7941	15.57
511	7973	15.60
512	7969	15.56
513	7996	15.59
514	8004	15.57
515	8017	15.57
516	8044	15.59
517	8040	15.55
518	8074	15.59
519	8101	15.61
520	8728	16.78
521	12131	23.28
522	12999	24.90
523	12343	23.60
524	8232	15.71
525	8171	15.56
526	8193	15.58
527	8788	16.68
528	8221	15.57
529	8257	15.61
530	8934	16.86
531	8447	15.91
532	8327	15.65
533	8355	15.68
534	8372	15.68
535	8370	15.64
536	8387	15.65
537	8397	15.64
538	8406	15.62
539	8447	15.67
540	9061	16.78
541	8486	15.69
542	8463	15.61
543	8501	15.66
544	8521	15.66
545	8526	15.64
546	8573	15.70
547	8553	15.64
548	8596	15.69
549	8602	15.67
550	8626	15.68
551	8644	15.69
552	8657	15.68
553	8878	16.05
554	10656	19.23
555	11950	21.53
556	11708	21.06
557	11762	21.12
558	11751	21.06
559	11781	21.08
560	11786	21.05
561	11839	21.10
562	12705	22.61
563	8770	15.58
564	8784	15.57
565	8799	15.57
566	8803	15.55
567	8830	15.57
568	8840	15.56
569	8854	15.56
570	8877	15.57
571	9419	16.50
572	9441	16.51
573	13789	24.06
574	9023	15.72
575	8960	15.58
576	8971	15.57
577	8983	15.57
578	9013	15.59
579	12509	21.60
580	9124	15.73
581	9070	15.61
582	9233	15.86
583	11714	20.09
584	9988	17.10
585	9204	15.73
586	9089	15.51
587	9116	15.53
588	9129	15.53
589	9150	15.53
590	9633	16.33
591	9902	16.75
592	9325	15.75
593	9284	15.66
594	9521	16.03
595	9256	15.56
596	9296	15.60
597	9312	15.60
598	9331	15.60
599	9318	15.56
600	9681	16.14
601	9382	15.61
602	9368	15.56
603	9407	15.60
604	9392	15.55
605	9423	15.58
606	9441	15.58
607	9468	15.60
608	9454	15.55
609	9498	15.60
610	9502	15.58
611	10107	16.54
612	9533	15.58
613	9575	15.62
614	9579	15.60
615	9593	15.60
616	9585	15.56
617	11256	18.24
618	9639	15.60
619	9644	15.58
620	9678	15.61
621	9678	15.58
622	9682	15.57
623	9714	15.59
624	9700	15.54
625	9710	15.54
626	9730	15.54
627	9754	15.56
628	9788	15.59
629	9912	15.76
630	10799	17.14
631	9883	15.66
632	9846	15.58
633	10008	15.81
634	9875	15.58
635	9987	15.73
636	10372	16.31
637	12924	20.29
638	13501	21.16
639	13467	21.08
640	13491	21.08
641	11182	17.44
642	10386	16.18
643	10088	15.69
644	10019	15.56
645	10028	15.55
646	10071	15.59
647	10064	15.55
648	10091	15.57
649	10107	15.57
650	10099	15.54
651	10164	15.61
652	10142	15.56
653	13851	21.21
654	14311	21.88
655	15369	23.46
656	10433	15.90
657	10288	15.66
658	24116	36.65
659	22670	34.40
660	10556	15.99
661	10353	15.66
662	10323	15.59
663	10395	15.68
664	12057	18.16
665	10373	15.60
666	10394	15.61
667	10402	15.60
668	11275	16.88
669	10449	15.62
670	10431	15.57
671	10458	15.59
672	10458	15.56
673	10502	15.60
674	10486	15.56
675	10505	15.56
676	10540	15.59
677	10533	15.56
678	10551	15.56
679	11154	16.43
680	10633	15.64
681	10687	15.69
682	10669	15.64
683	11558	16.92
684	10661	15.59
685	10667	15.57
686	10697	15.59
687	10695	15.57
688	10732	15.60
689	11281	16.37
690	10774	15.61
691	12104	17.52
692	14604	21.10
693	11704	16.89
694	10818	15.59
695	10840	15.60
696	10854	15.59
697	10854	15.57
698	11395	16.33
699	10886	15.57
700	11504	16.43
701	10937	15.60
702	10949	15.60
703	10952	15.58
704	11212	15.93
705	11035	15.65
706	11387	16.13
707	11001	15.56
708	11029	15.58
709	11042	15.57
710	11108	15.65
711	13540	19.04
712	11153	15.66
713	11107	15.58
714	11130	15.59
715	11145	15.59
716	11142	15.56
717	11179	15.59
718	11173	15.56
719	11937	16.60
720	11252	15.63
721	11291	15.66
722	11303	15.66
723	11300	15.63
724	11335	15.66
725	12372	17.06
726	15105	20.81
727	11449	15.75
728	11344	15.58
729	11373	15.60
730	12026	16.47
731	11765	16.09
732	11527	15.75
733	11429	15.59
734	11432	15.57
735	11952	16.26
736	14034	19.07
737	11626	15.77
738	11566	15.67
739	11561	15.64
740	11586	15.66
741	11616	15.68
742	11621	15.66
743	11639	15.66
744	11651	15.66
745	12121	16.27
746	13186	17.68
747	15902	21.29
748	11813	15.79
749	15738	21.01
750	13581	18.11
751	14100	18.77
752	13855	18.42
753	13634	18.11
754	13632	18.08
755	26331	34.88
756	26218	34.68
757	24482	32.34
758	23102	30.48
759	23083	30.41
760	21071	27.73
761	18312	24.06
762	37505	49.22
763	18730	24.55
764	18723	24.51
765	18745	24.50
766	14527	18.96
767	14051	18.32
768	13895	18.09
769	13916	18.10
770	13972	18.15
771	14086	18.27
772	14111	18.28
773	15470	20.01
774	13521	17.47
775	14570	18.80
776	13671	17.62
777	12098	15.57
778	12117	15.57
779	12136	15.58
780	12147	15.57
781	12171	15.58
782	12196	15.60
783	12209	15.59
784	12206	15.57
785	12229	15.58
786	12480	15.88
787	12502	15.89
788	12286	15.59
789	12293	15.58
790	12314	15.59
791	12328	15.59
792	12351	15.59
793	12385	15.62
794	12398	15.61
795	12372	15.56
796	12408	15.59
797	12422	15.59
798	12449	15.60
799	12438	15.57
800	12663	15.83
801	12545	15.66
802	12547	15.64
803	12555	15.64
804	12571	15.64
805	12592	15.64
806	12596	15.63
807	12622	15.64
808	13582	16.81
809	13548	16.75
810	13594	16.78
811	13539	16.69
812	12652	15.58
813	12670	15.58
814	12692	15.59
815	12701	15.58
816	14013	17.17
817	17680	21.64
818	13872	16.96
