N	Total Time	Average CPE
578	5762	9.97
579	5771	9.97
580	5778	9.96
581	5784	9.96
582	5787	9.94
583	5789	9.93
584	5797	9.93
585	5809	9.93
586	5827	9.94
587	5819	9.91
588	5832	9.92
589	5836	9.91
590	5852	9.92
591	5848	9.90
592	5848	9.88
593	5859	9.88
594	5871	9.88
595	5864	9.86
596	5880	9.87
597	5891	9.87
598	5894	9.86
599	5906	9.86
600	6235	10.39
601	5902	9.82
602	5915	9.83
603	5915	9.81
604	5921	9.80
605	5934	9.81
606	5933	9.79
607	5950	9.80
608	5944	9.78
609	5953	9.78
610	5959	9.77
611	5960	9.75
612	5971	9.76
613	5979	9.75
614	5959	9.71
615	5993	9.74
616	5993	9.73
617	6006	9.73
618	6008	9.72
619	6019	9.72
620	6017	9.70
621	6021	9.70
622	6045	9.72
623	6045	9.70
624	6051	9.70
625	6048	9.68
626	6057	9.68
627	6069	9.68
628	6071	9.67
629	6083	9.67
630	6084	9.66
631	6099	9.67
632	6919	10.95
633	6133	9.69
634	6135	9.68
635	6142	9.67
636	6141	9.66
637	6153	9.66
638	6157	9.65
639	6165	9.65
640	6165	9.63
641	6177	9.64
642	9460	14.74
643	5882	9.15
644	6587	10.23
645	9889	15.33
646	6672	10.33
647	6348	9.81
648	5856	9.04
649	5844	9.00
650	5847	9.00
651	5859	9.00
652	5872	9.01
653	5878	9.00
654	5875	8.98
655	5889	8.99
656	5902	9.00
657	5903	8.98
658	5905	8.97
659	5909	8.97
660	5918	8.97
661	5932	8.97
662	5942	8.98
663	5945	8.97
664	5942	8.95
665	5950	8.95
666	5960	8.95
667	5961	8.94
668	5964	8.93
669	5971	8.93
670	5993	8.94
671	5994	8.93
672	6003	8.93
673	6004	8.92
674	6017	8.93
675	6005	8.90
676	6025	8.91
677	6754	9.98
678	6033	8.90
679	6053	8.91
680	6042	8.89
681	6064	8.90
682	6061	8.89
683	6110	8.95
684	6113	8.94
685	6097	8.90
686	8191	11.94
687	7049	10.26
688	6532	9.49
689	6987	10.14
690	6888	9.98
691	6432	9.31
692	6254	9.04
693	6259	9.03
694	6269	9.03
695	6288	9.05
696	6294	9.04
697	8144	11.68
698	6586	9.44
699	6599	9.44
700	6497	9.28
701	6212	8.86
702	6213	8.85
703	6218	8.84
704	6227	8.85
705	6231	8.84
706	6253	8.86
707	6249	8.84
708	7660	10.82
709	6580	9.28
710	7681	10.82
711	6741	9.48
712	6648	9.34
713	6661	9.34
714	6654	9.32
715	6681	9.34
716	6674	9.32
717	6695	9.34
718	7746	10.79
719	6667	9.27
720	6673	9.27
721	6682	9.27
722	6686	9.26
723	6700	9.27
724	6697	9.25
725	6697	9.24
726	6721	9.26
727	6722	9.25
728	6721	9.23
729	6727	9.23
730	6732	9.22
731	6747	9.23
732	6746	9.22
733	6741	9.20
734	6765	9.22
735	6768	9.21
736	6787	9.22
737	6772	9.19
738	6793	9.20
739	6793	9.19
740	6800	9.19
741	6806	9.18
742	8755	11.80
743	7597	10.22
744	6474	8.70
745	6479	8.70
746	6496	8.71
747	6485	8.68
748	6508	8.70
749	6496	8.67
750	6507	8.68
751	7257	9.66
752	6946	9.24
753	6944	9.22
754	6938	9.20
755	6951	9.21
756	6964	9.21
757	6979	9.22
758	7287	9.61
759	6997	9.22
760	6988	9.19
761	7001	9.20
762	7006	9.19
763	7023	9.20
764	7027	9.20
765	7030	9.19
766	7026	9.17
767	7036	9.17
768	7042	9.17
769	7040	9.15
770	7054	9.16
771	7055	9.15
772	7568	9.80
773	7082	9.16
774	7089	9.16
775	7102	9.16
776	7092	9.14
777	7098	9.14
778	7109	9.14
779	7121	9.14
780	7128	9.14
781	7144	9.15
782	7215	9.23
783	7132	9.11
784	7154	9.12
785	7154	9.11
786	7171	9.12
787	7158	9.10
788	7158	9.08
789	7320	9.28
790	7338	9.29
791	8241	10.42
792	7022	8.87
793	6951	8.77
794	6786	8.55
795	6787	8.54
796	6803	8.55
797	6800	8.53
798	6815	8.54
799	6826	8.54
800	8029	10.04
801	7275	9.08
802	7306	9.11
803	7299	9.09
804	7282	9.06
805	7289	9.05
806	7303	9.06
807	7305	9.05
808	7319	9.06
809	7318	9.05
810	7309	9.02
811	8418	10.38
812	6994	8.61
813	8521	10.48
814	12904	15.85
815	7304	8.96
816	7287	8.93
817	7287	8.92
818	7291	8.91
819	7292	8.90
820	7410	9.04
821	7314	8.91
822	7315	8.90
823	7330	8.91
824	7334	8.90
825	7325	8.88
826	7345	8.89
827	7343	8.88
828	7348	8.87
829	7368	8.89
830	7372	8.88
831	7494	9.02
832	7404	8.90
833	7402	8.89
834	7416	8.89
835	7937	9.51
836	8779	10.50
837	7107	8.49
838	7112	8.49
839	7102	8.46
840	7128	8.49
841	7139	8.49
842	8481	10.07
843	7429	8.81
844	7828	9.27
845	7553	8.94
846	7428	8.78
847	7178	8.47
848	7181	8.47
849	7181	8.46
850	7874	9.26
851	7219	8.48
852	7230	8.49
853	7224	8.47
854	7236	8.47
855	7242	8.47
856	7249	8.47
857	7245	8.45
858	7264	8.47
859	7266	8.46
860	7287	8.47
861	7280	8.46
862	7287	8.45
863	8869	10.28
864	7293	8.44
865	7310	8.45
866	7302	8.43
867	7310	8.43
868	7317	8.43
869	7320	8.42
870	7325	8.42
871	7342	8.43
872	7344	8.42
873	7355	8.42
874	7367	8.43
875	7361	8.41
876	7372	8.42
877	7376	8.41
878	7380	8.41
879	7384	8.40
880	7394	8.40
881	7404	8.40
882	7412	8.40
883	7548	8.55
884	7410	8.38
885	7424	8.39
886	7408	8.36
887	7431	8.38
888	7869	8.86
889	7403	8.33
890	7414	8.33
891	7420	8.33
892	7668	8.60
893	7440	8.33
894	7455	8.34
895	7466	8.34
896	7458	8.32
897	7478	8.34
898	7469	8.32
899	7482	8.32
900	9406	10.45
901	7943	8.82
902	7874	8.73
903	7871	8.72
904	7896	8.73
905	7969	8.81
906	7551	8.33
907	7550	8.32
908	7558	8.32
909	7564	8.32
910	7568	8.32
911	7564	8.30
912	7566	8.30
913	7563	8.28
914	7593	8.31
915	7593	8.30
916	7603	8.30
917	7619	8.31
918	8296	9.04
919	7764	8.45
920	8966	9.75
921	8249	8.96
922	7659	8.31
923	7850	8.50
924	7725	8.36
925	7724	8.35
926	7705	8.32
927	7722	8.33
928	7827	8.43
929	7768	8.36
930	7737	8.32
931	7741	8.31
932	7759	8.33
933	9843	10.55
934	7872	8.43
935	12539	13.41
936	7741	8.27
937	8345	8.91
938	9784	10.43
939	7699	8.20
940	7688	8.18
941	8293	8.81
942	7850	8.33
943	7734	8.20
944	7756	8.22
945	8067	8.54
946	7732	8.17
947	7738	8.17
948	7752	8.18
949	7754	8.17
950	7759	8.17
951	7764	8.16
952	7769	8.16
953	7784	8.17
954	7794	8.17
955	7794	8.16
956	7801	8.16
957	7818	8.17
958	7817	8.16
959	7821	8.16
960	7833	8.16
961	7829	8.15
962	7852	8.16
963	7847	8.15
964	7856	8.15
965	7847	8.13
966	9310	9.64
967	7891	8.16
968	7876	8.14
969	8026	8.28
970	8302	8.56
971	7958	8.20
972	7953	8.18
973	7942	8.16
974	7967	8.18
975	8418	8.63
976	12429	12.73
977	9886	10.12
978	9034	9.24
979	8041	8.21
980	8050	8.21
981	8064	8.22
982	8065	8.21
983	8067	8.21
984	9166	9.32
985	8175	8.30
986	8132	8.25
987	8125	8.23
988	8131	8.23
989	8144	8.23
990	8793	8.88
991	9043	9.13
992	14107	14.22
993	10433	10.51
994	8126	8.18
995	8118	8.16
996	8138	8.17
997	8145	8.17
998	8232	8.25
999	8178	8.19
1000	8449	8.45
1001	8373	8.36
1002	8143	8.13
1003	8143	8.12
1004	8149	8.12
1005	8178	8.14
1006	8165	8.12
1007	8162	8.11
1008	8186	8.12
1009	8175	8.10
1010	8187	8.11
1011	8192	8.10
1012	8201	8.10
1013	8389	8.28
1014	8236	8.12
1015	10511	10.36
1016	8331	8.20
1017	10826	10.65
1018	8455	8.31
1019	10443	10.25
1020	8307	8.14
1021	8292	8.12
1022	8699	8.51
1023	8305	8.12
1024	8537	8.34
1025	9747	9.51
1026	9006	8.78
1027	9011	8.77
1028	9021	8.78
1029	9038	8.78
1030	11493	11.16
1031	12928	12.54
1032	9035	8.75
1033	9069	8.78
1034	9070	8.77
1035	9078	8.77
1036	9152	8.83
1037	8722	8.41
1038	8713	8.39
1039	8724	8.40
1040	8741	8.40
1041	8730	8.39
1042	10233	9.82
1043	8769	8.41
1044	8751	8.38
1045	9447	9.04
1046	8778	8.39
1047	8796	8.40
1048	8918	8.51
1049	8802	8.39
1050	8806	8.39
1051	8820	8.39
1052	8821	8.38
1053	8828	8.38
1054	8836	8.38
1055	8848	8.39
1056	8845	8.38
1057	8880	8.40
1058	8850	8.36
1059	8887	8.39
1060	8890	8.39
1061	8890	8.38
1062	8899	8.38
1063	8898	8.37
1064	8882	8.35
1065	8886	8.34
1066	8894	8.34
1067	8958	8.40
1068	10443	9.78
1069	11593	10.84
1070	9734	9.10
1071	9333	8.71
1072	10450	9.75
1073	10097	9.41
1074	9342	8.70
1075	9339	8.69
1076	9361	8.70
1077	9368	8.70
1078	9340	8.66
1079	9363	8.68
1080	9375	8.68
1081	10167	9.41
1082	10178	9.41
1083	16858	15.57
1084	9094	8.39
1085	9093	8.38
1086	9116	8.39
1087	10208	9.39
1088	9086	8.35
1089	9084	8.34
1090	9098	8.35
1091	9109	8.35
1092	9137	8.37
1093	10284	9.41
1094	10031	9.17
1095	11889	10.86
1096	9233	8.42
1097	9174	8.36
1098	10401	9.47
1099	9124	8.30
1100	11908	10.83
1101	9599	8.72
1102	9583	8.70
1103	9591	8.70
1104	9606	8.70
1105	9600	8.69
1106	9601	8.68
1107	9628	8.70
1108	9626	8.69
1109	9646	8.70
1110	9208	8.30
1111	9201	8.28
1112	9205	8.28
1113	9198	8.26
1114	9205	8.26
1115	9413	8.44
1116	9596	8.60
1117	9607	8.60
1118	9610	8.60
1119	9631	8.61
1120	9635	8.60
1121	9639	8.60
1122	9657	8.61
1123	9646	8.59
1124	9649	8.58
1125	9685	8.61
1126	9686	8.60
1127	9682	8.59
1128	9709	8.61
1129	10837	9.60
1130	10227	9.05
1131	10101	8.93
1132	10653	9.41
1133	9346	8.25
1134	9344	8.24
1135	9342	8.23
1136	9341	8.22
1137	9756	8.58
1138	9340	8.21
1139	9349	8.21
1140	9344	8.20
1141	9359	8.20
1142	9353	8.19
1143	9566	8.37
1144	9385	8.20
1145	9385	8.20
1146	9393	8.20
1147	9404	8.20
1148	9421	8.21
1149	9406	8.19
1150	9887	8.60
1151	9436	8.20
1152	9994	8.68
1153	9487	8.23
1154	10940	9.48
1155	9477	8.21
1156	9498	8.22
1157	9512	8.22
1158	9514	8.22
1159	9767	8.43
1160	9864	8.50
1161	9854	8.49
1162	9872	8.50
1163	10051	8.64
1164	9878	8.49
1165	13746	11.80
1166	10964	9.40
1167	9566	8.20
1168	11857	10.15
1169	9592	8.21
1170	9608	8.21
1171	9595	8.19
1172	13599	11.60
1173	10784	9.19
1174	15869	13.52
1175	10307	8.77
1176	9624	8.18
1177	9637	8.19
1178	9654	8.20
1179	9639	8.18
1180	9743	8.26
1181	9653	8.17
1182	9669	8.18
1183	9664	8.17
1184	9682	8.18
1185	9683	8.17
1186	9686	8.17
1187	9704	8.18
1188	9712	8.18
1189	9695	8.15
1190	9687	8.14
1191	9733	8.17
1192	9709	8.15
1193	10490	8.79
1194	18651	15.62
1195	11415	9.55
1196	10111	8.45
1197	14959	12.50
1198	14391	12.01
1199	12643	10.54
1200	14805	12.34
1201	11270	9.38
1202	11944	9.94
1203	9804	8.15
1204	10906	9.06
1205	10349	8.59
1206	10227	8.48
1207	10235	8.48
1208	10267	8.50
1209	10287	8.51
1210	10292	8.51
1211	11571	9.55
1212	9830	8.11
1213	9832	8.11
1214	9853	8.12
1215	9850	8.11
1216	9846	8.10
1217	11273	9.26
1218	10243	8.41
1219	10235	8.40
1220	10248	8.40
1221	10254	8.40
1222	10259	8.40
1223	10258	8.39
1224	10287	8.40
1225	10281	8.39
1226	10323	8.42
1227	10324	8.41
1228	10332	8.41
1229	10329	8.40
1230	10341	8.41
1231	10352	8.41
1232	10350	8.40
1233	10365	8.41
1234	10364	8.40
1235	10381	8.41
1236	10380	8.40
1237	10392	8.40
1238	10556	8.53
1239	10010	8.08
1240	10013	8.07
1241	10038	8.09
1242	10043	8.09
1243	11669	9.39
1244	10072	8.10
1245	10079	8.10
1246	10076	8.09
1247	10079	8.08
1248	10074	8.07
1249	10093	8.08
1250	10105	8.08
1251	10111	8.08
1252	10365	8.28
1253	10164	8.11
1254	10146	8.09
1255	10171	8.10
1256	10153	8.08
1257	10175	8.09
1258	10219	8.12
1259	10153	8.06
1260	10166	8.07
1261	10172	8.07
1262	10504	8.32
1263	11081	8.77
1264	10558	8.35
1265	10583	8.37
1266	10606	8.38
1267	10605	8.37
1268	10790	8.51
1269	11261	8.87
1270	11249	8.86
1271	16700	13.14
1272	10655	8.38
1273	10635	8.35
1274	10668	8.37
1275	10664	8.36
1276	10747	8.42
1277	10338	8.10
1278	10664	8.34
1279	11042	8.63
1280	10686	8.35
1281	10699	8.35
1282	10703	8.35
1283	10802	8.42
1284	10674	8.31
1285	10697	8.32
1286	10720	8.34
1287	10727	8.33
1288	10734	8.33
1289	10743	8.33
1290	10752	8.33
1291	12658	9.80
1292	10402	8.05
1293	10426	8.06
1294	10447	8.07
1295	10421	8.05
1296	10420	8.04
1297	10550	8.13
1298	10770	8.30
1299	14150	10.89
1300	15545	11.96
1301	11027	8.48
1302	12278	9.43
1303	12307	9.45
1304	10753	8.25
1305	10431	7.99
1306	10442	8.00
1307	10434	7.98
1308	10442	7.98
1309	10456	7.99
1310	10461	7.99
1311	10483	8.00
1312	10469	7.98
1313	11502	8.76
1314	11874	9.04
1315	10544	8.02
1316	12758	9.69
1317	10885	8.26
1318	10905	8.27
1319	11058	8.38
1320	10953	8.30
1321	10968	8.30
1322	10953	8.29
1323	10963	8.29
1324	10980	8.29
1325	11002	8.30
1326	10985	8.28
1327	11010	8.30
1328	11009	8.29
1329	10990	8.27
1330	14376	10.81
1331	11706	8.79
1332	11012	8.27
1333	11007	8.26
1334	11031	8.27
1335	11029	8.26
1336	11035	8.26
1337	11953	8.94
1338	11035	8.25
1339	11062	8.26
1340	11073	8.26
1341	11078	8.26
1342	11068	8.25
1343	10926	8.14
1344	10692	7.96
1345	10672	7.93
1346	10681	7.94
1347	10710	7.95
1348	10714	7.95
1349	10719	7.95
1350	10718	7.94
1351	14043	10.39
1352	10938	8.09
1353	10780	7.97
1354	10786	7.97
1355	10794	7.97
1356	11177	8.24
1357	11194	8.25
1358	11212	8.26
1359	11236	8.27
1360	11201	8.24
1361	11214	8.24
1362	12671	9.30
1363	10822	7.94
1364	10835	7.94
1365	10828	7.93
1366	11699	8.56
1367	11292	8.26
1368	14193	10.38
1369	13290	9.71
1370	11562	8.44
1371	11242	8.20
1372	12273	8.95
1373	10916	7.95
1374	11320	8.24
