N	Total Time	Average CPE
358	51140	142.85
359	51388	143.14
360	53912	149.76
361	51961	143.94
362	52172	144.12
363	52597	144.90
364	54121	148.68
365	52960	145.10
366	58473	159.76
367	54149	147.54
368	53871	146.39
369	55537	150.51
370	54417	147.07
371	54596	147.16
372	56055	150.69
373	56393	151.19
374	61285	163.86
375	61288	163.43
376	58939	156.75
377	56252	149.21
378	56545	149.59
379	56858	150.02
380	57970	152.55
381	57397	150.65
382	59174	154.91
383	58762	153.43
384	58274	151.76
385	59153	153.64
386	58594	151.80
387	59953	154.92
388	63672	164.10
389	63221	162.52
390	59623	152.88
391	61654	157.68
392	60705	154.86
393	60589	154.17
394	60812	154.35
395	61100	154.68
396	62864	158.75
397	62008	156.19
398	66193	166.31
399	67556	169.31
400	63149	157.87
401	62830	156.68
402	63070	156.89
403	63324	157.13
404	67805	167.83
405	65477	161.67
406	65355	160.97
407	64537	158.57
408	64898	159.06
409	65235	159.50
410	67610	164.90
411	65686	159.82
412	65798	159.70
413	66971	162.16
414	67629	163.36
415	67377	162.35
416	67197	161.53
417	67969	163.00
418	68836	164.68
419	68340	163.10
420	68508	163.11
421	68740	163.28
422	73378	173.88
423	82942	196.08
424	70021	165.14
425	69576	163.71
426	69914	164.12
427	75472	176.75
428	79136	184.90
429	73350	170.98
430	80283	186.70
431	73579	170.72
432	71835	166.28
433	73498	169.74
434	72457	166.95
435	73478	168.91
436	74630	171.17
437	74698	170.93
438	73558	167.94
439	73822	168.16
440	75721	172.09
441	74869	169.77
442	74924	169.51
443	75175	169.70
444	81523	183.61
445	77849	174.94
446	76161	170.76
447	76471	171.08
448	76825	171.48
449	84267	187.68
450	79935	177.63
451	77789	172.48
452	79795	176.54
453	78996	174.38
454	78470	172.84
455	80318	176.52
456	79138	173.55
457	79541	174.05
458	81665	178.31
459	84960	185.10
460	82234	178.77
461	87263	189.29
462	81199	175.76
463	82078	177.27
464	84030	181.10
465	84107	180.88
466	91133	195.56
467	88728	190.00
468	86749	185.36
469	83568	178.18
470	91832	195.39
471	84113	178.58
472	85796	181.77
473	84978	179.66
474	85010	179.35
475	85513	180.03
476	87062	182.90
477	86110	180.52
478	86520	181.00
479	87990	183.70
480	87501	182.29
481	87432	181.77
482	87598	181.74
483	88436	183.10
484	88506	182.86
485	88730	182.95
486	89212	183.56
487	89423	183.62
488	89807	184.03
489	90234	184.53
490	92973	189.74
491	106981	217.88
492	106375	216.21
493	105716	214.43
494	91759	185.75
495	92227	186.32
496	92381	186.25
497	93363	187.85
498	99114	199.02
499	96922	194.23
500	99046	198.09
501	111026	221.61
502	94886	189.02
503	95013	188.89
504	102699	203.77
505	97011	192.10
506	104228	205.98
507	97163	191.64
508	96760	190.47
509	96973	190.52
510	98208	192.56
511	99196	194.12
512	99176	193.70
513	99467	193.89
514	101793	198.04
515	120429	233.84
516	99911	193.63
517	101141	195.63
518	102944	198.73
519	102877	198.22
520	111787	214.97
521	107184	205.73
522	102627	196.60
523	102421	195.83
524	103003	196.57
525	103791	197.70
526	105823	201.18
527	107711	204.39
528	106217	201.17
529	107457	203.13
530	111830	211.00
531	106077	199.77
532	107278	201.65
533	108819	204.16
534	116614	218.38
535	107682	201.27
536	110223	205.64
537	107954	201.03
538	109965	204.40
539	108417	201.14
540	109518	202.81
541	110630	204.49
542	114814	211.83
543	110360	203.24
544	110468	203.07
545	110832	203.36
546	115702	211.91
547	140826	257.45
548	112376	205.07
549	112716	205.31
550	114552	208.28
551	113367	205.75
552	113979	206.48
553	122448	221.42
554	114214	206.16
555	114532	206.36
556	116527	209.58
557	117122	210.27
558	116971	209.63
559	123408	220.77
560	118237	211.14
561	117287	209.07
562	117647	209.34
563	119371	212.03
564	127446	225.97
565	123756	219.04
566	124762	220.43
567	120256	212.09
568	119931	211.15
569	123440	216.94
570	120829	211.98
571	124378	217.82
572	124385	217.46
573	122425	213.66
574	125146	218.02
575	128129	222.83
576	123134	213.77
577	126951	220.02
578	125915	217.85
579	125562	216.86
580	125392	216.19
581	126249	217.30
582	125260	215.22
583	128036	219.62
584	126819	217.16
585	135333	231.34
586	127186	217.04
587	127275	216.82
588	128120	217.89
589	134185	227.82
590	128250	217.37
591	128911	218.12
592	130804	220.95
593	129883	219.03
594	129994	218.85
595	131298	220.67
596	132754	222.74
597	131262	219.87
598	133706	223.59
599	134557	224.64
600	135692	226.15
601	134745	224.20
602	134885	224.06
603	133852	221.98
604	135292	223.99
605	142496	235.53
606	138032	227.78
607	135202	222.74
608	138412	227.65
609	136199	223.64
610	137281	225.05
611	170753	279.46
612	142266	232.46
613	138722	226.30
614	147073	239.53
615	147943	240.56
616	148531	241.12
617	139732	226.47
618	143949	232.93
619	141995	229.39
620	141750	228.63
621	146605	236.08
622	142503	229.10
623	143773	230.78
624	148995	238.77
625	147733	236.37
626	150782	240.87
627	143587	229.01
628	145287	231.35
629	145827	231.84
630	150813	239.39
631	152504	241.69
632	147008	232.61
633	146995	232.22
634	149527	235.85
635	146784	231.16
636	151956	238.92
637	148323	232.85
638	149486	234.30
639	149194	233.48
640	149896	234.21
641	165613	258.37
642	151438	235.88
643	150670	234.32
644	157014	243.81
645	162628	252.14
646	159972	247.63
647	152495	235.70
648	156360	241.30
649	154062	237.38
650	162883	250.59
651	155410	238.73
652	156249	239.65
653	164722	252.25
654	159500	243.88
655	159097	242.90
656	156396	238.41
657	161172	245.32
658	163152	247.95
659	161561	245.16
660	162701	246.52
661	160192	242.35
662	162286	245.15
663	162391	244.93
664	162642	244.94
665	162788	244.79
666	171009	256.77
667	161712	242.45
668	169821	254.22
669	167550	250.45
670	164647	245.74
671	165074	246.01
672	163708	243.61
673	164424	244.32
674	171530	254.50
675	165802	245.63
676	166562	246.39
677	171497	253.32
678	170722	251.80
679	167024	245.99
680	169259	248.91
681	169146	248.38
682	175681	257.60
683	168522	246.74
684	170770	249.66
685	177857	259.65
686	173656	253.14
687	170950	248.84
688	173434	252.08
689	174183	252.81
690	173708	251.75
691	174246	252.16
692	173906	251.31
693	173382	250.19
694	176186	253.87
695	174523	251.11
696	174366	250.53
697	183073	262.66
698	192006	275.08
699	186263	266.47
700	178113	254.45
701	179715	256.37
702	177722	253.17
703	178958	254.56
704	188890	268.31
705	180366	255.84
706	183992	260.61
707	181571	256.82
708	198788	280.77
709	181860	256.50
710	202596	285.35
711	189789	266.93
712	183604	257.87
713	183556	257.44
714	187963	263.25
715	186110	260.29
716	190695	266.33
717	184437	257.23
718	185774	258.74
719	187213	260.38
720	185867	258.15
721	187070	259.46
722	189460	262.41
723	187801	259.75
724	189661	261.96
725	194589	268.40
726	190642	262.59
727	189704	260.94
728	193639	265.99
729	196840	270.01
730	195131	267.30
731	192957	263.96
732	206775	282.48
733	204557	279.07
734	194364	264.80
735	194941	265.23
736	196587	267.10
737	198236	268.98
738	195100	264.36
739	239102	323.55
740	196558	265.62
741	281340	379.68
742	273928	369.18
743	229319	308.64
744	215857	290.13
745	200853	269.60
746	199122	266.92
747	210465	281.75
748	209305	279.82
749	208826	278.81
750	203479	271.31
751	209879	279.47
752	202316	269.04
753	205599	273.04
754	238318	316.07
755	205853	272.65
756	205961	272.44
757	211523	279.42
758	209705	276.66
759	207592	273.51
760	208400	274.21
761	213702	280.82
762	216654	284.32
763	210482	275.86
764	209793	274.60
765	216397	282.87
766	255849	334.01
767	240169	313.13
768	216893	282.41
769	221354	287.85
770	220872	286.85
771	274907	356.56
772	304061	393.86
773	249768	323.12
774	253628	327.68
775	267023	344.55
776	234533	302.23
777	235394	302.95
778	217898	280.07
779	219730	282.07
780	219531	281.45
781	258254	330.67
782	218236	279.07
783	232704	297.20
784	218718	278.98
785	222110	282.94
786	229618	292.13
787	257387	327.05
788	427792	542.88
789	231391	293.27
790	222321	281.42
791	237580	300.35
792	239871	302.87
793	225074	283.83
794	224291	282.48
795	230836	290.36
796	224968	282.62
797	232550	291.78
798	234587	293.97
799	229484	287.21
800	229862	287.33
801	235371	293.85
802	228667	285.12
803	231548	288.35
804	230235	286.36
805	230455	286.28
806	248770	308.65
807	231519	286.89
808	252516	312.52
809	232673	287.61
810	234662	289.71
811	244930	302.01
812	236705	291.51
813	237168	291.72
814	250068	307.21
815	238008	292.03
816	237308	290.82
817	254390	311.37
818	238470	291.53
819	240571	293.74
820	241895	294.99
821	240194	292.56
822	240274	292.30
823	240297	291.98
824	258341	313.52
825	246961	299.35
826	248908	301.34
827	241853	292.45
828	244768	295.61
829	245127	295.69
830	254070	306.11
831	244538	294.27
832	255089	306.60
833	247016	296.54
834	247983	297.34
835	252452	302.34
836	250650	299.82
837	249841	298.50
838	257427	307.19
839	253568	302.23
840	255707	304.41
841	251164	298.65
842	251630	298.85
843	251067	297.83
844	254081	301.04
845	253224	299.67
846	262534	310.32
847	278396	328.68
848	256374	302.33
849	255273	300.67
850	256490	301.75
851	262705	308.70
852	259480	304.55
853	266597	312.54
854	259059	303.35
855	262422	306.93
856	267876	312.94
857	260869	304.40
858	264906	308.75
859	264264	307.64
860	263789	306.73
861	268021	311.29
862	262455	304.47
863	262538	304.22
864	263175	304.60
865	265563	307.01
866	283713	327.61
867	265920	306.71
868	269099	310.02
869	283304	326.01
870	276535	317.86
871	285612	327.91
872	286204	328.22
873	272161	311.75
874	274044	313.55
875	271579	310.38
876	283597	323.74
877	279928	319.19
878	272373	310.22
879	272911	310.48
880	274161	311.55
881	287738	326.60
882	274227	310.91
883	284484	322.18
884	275022	311.11
885	288896	326.44
886	279051	314.96
887	276559	311.79
888	291806	328.61
889	281344	316.47
890	292815	329.01
891	288225	323.48
892	282403	316.60
893	289625	324.33
894	281591	314.98
895	285522	319.02
896	281800	314.51
897	287883	320.94
898	284744	317.09
899	285285	317.34
900	295411	328.23
901	292726	324.89
902	287760	319.02
903	295788	327.56
904	299930	331.78
905	302407	334.15
906	301755	333.06
907	291303	321.17
908	291487	321.02
909	296365	326.03
910	290255	318.96
911	291472	319.95
912	296762	325.40
913	299964	328.55
914	303502	332.06
915	295426	322.87
916	295018	322.07
917	298435	325.45
918	306606	333.99
919	304027	330.82
920	302680	329.00
921	298660	324.28
922	313737	340.28
923	300051	325.08
924	310369	335.90
925	309890	335.02
926	307658	332.24
927	306756	330.91
928	303101	326.62
929	305047	328.36
930	304869	327.82
931	310410	333.42
932	308856	331.39
933	326153	349.57
934	320501	343.15
935	330319	353.28
936	309736	330.91
937	310150	331.00
938	311369	331.95
939	310668	330.85
940	312009	331.92
941	309487	328.89
942	311400	330.57
943	313367	332.31
944	319610	338.57
945	330083	349.29
946	315958	333.99
947	328878	347.28
948	323212	340.94
949	318290	335.40
950	325547	342.68
951	318484	334.89
952	326535	343.00
953	321184	337.02
954	331361	347.34
955	318234	333.23
956	323587	338.48
957	321771	336.23
958	320916	334.99
959	324640	338.52
960	331487	345.30
961	361115	375.77
962	325998	338.88
963	324092	336.54
964	333050	345.49
965	330505	342.49
966	331890	343.57
967	330428	341.70
968	339028	350.24
969	327164	337.63
970	338786	349.26
971	330558	340.43
972	331040	340.58
973	331458	340.66
974	332204	341.07
975	334226	342.80
976	339780	348.14
977	340275	348.29
978	337017	344.60
979	335954	343.16
980	341309	348.27
981	343672	350.33
982	338957	345.17
