N	Total Time	Average CPE
363	4918	13.55
364	4917	13.51
365	4931	13.51
366	4952	13.53
367	4963	13.52
368	4979	13.53
369	4991	13.53
370	5273	14.25
371	5024	13.54
372	5033	13.53
373	5053	13.55
374	5059	13.53
375	5052	13.47
376	5081	13.51
377	5050	13.40
378	5061	13.39
379	5083	13.41
380	5132	13.51
381	5109	13.41
382	5119	13.40
383	5133	13.40
384	5154	13.42
385	5161	13.41
386	5181	13.42
387	5178	13.38
388	5192	13.38
389	5216	13.41
390	5231	13.41
391	5238	13.40
392	5252	13.40
393	5264	13.39
394	5276	13.39
395	5293	13.40
396	5504	13.90
397	8849	22.29
398	5331	13.39
399	6310	15.81
400	7122	17.80
401	5803	14.47
402	5380	13.38
403	5395	13.39
404	5405	13.38
405	5424	13.39
406	5428	13.37
407	5450	13.39
408	5466	13.40
409	5478	13.39
410	5482	13.37
411	5504	13.39
412	5516	13.39
413	5529	13.39
414	5718	13.81
415	5551	13.38
416	5573	13.40
417	5587	13.40
418	5595	13.39
419	5608	13.38
420	5603	13.34
421	5633	13.38
422	5647	13.38
423	5660	13.38
424	5663	13.36
425	5689	13.39
426	5708	13.40
427	5712	13.38
428	5739	13.41
429	5733	13.36
430	5776	13.43
431	5774	13.40
432	5785	13.39
433	5799	13.39
434	5808	13.38
435	5840	13.43
436	5838	13.39
437	5848	13.38
438	5866	13.39
439	5866	13.36
440	6029	13.70
441	5993	13.59
442	6763	15.30
443	5932	13.39
444	5938	13.37
445	5961	13.40
446	5965	13.37
447	5985	13.39
448	5997	13.39
449	6012	13.39
450	6039	13.42
451	6054	13.42
452	8022	17.75
453	8697	19.20
454	8532	18.79
455	7444	16.36
456	7193	15.77
457	7221	15.80
458	6121	13.36
459	6149	13.40
460	6134	13.33
461	6164	13.37
462	6176	13.37
463	6197	13.38
464	8575	18.48
465	6461	13.89
466	6248	13.41
467	6237	13.36
468	6261	13.38
469	6373	13.59
470	6282	13.37
471	6293	13.36
472	6323	13.40
473	6324	13.37
474	6334	13.36
475	6911	14.55
476	6360	13.36
477	6395	13.41
478	6380	13.35
479	6411	13.38
480	6397	13.33
481	6427	13.36
482	6457	13.40
483	6458	13.37
484	6542	13.52
485	6512	13.43
486	6512	13.40
487	6529	13.41
