N	Total Time	Average CPE
357	13095	36.68
358	14000	39.11
359	13198	36.76
360	13244	36.79
361	13316	36.89
362	13317	36.79
363	13360	36.80
364	13605	37.38
365	14296	39.17
366	13168	35.98
367	13223	36.03
368	13265	36.05
369	13905	37.68
370	13752	37.17
371	14233	38.36
372	13842	37.21
373	13890	37.24
374	13928	37.24
375	13961	37.23
376	14021	37.29
377	15505	41.13
378	14115	37.34
379	14305	37.74
380	14240	37.47
381	14290	37.51
382	14336	37.53
383	14373	37.53
384	14419	37.55
385	14463	37.57
386	14503	37.57
387	14554	37.61
388	16950	43.69
389	14893	38.29
390	14717	37.74
391	14735	37.69
392	14797	37.75
393	16480	41.93
394	14885	37.78
395	16469	41.69
396	22561	56.97
397	16298	41.05
398	15065	37.85
399	15127	37.91
400	15912	39.78
401	15229	37.98
402	15287	38.03
403	16535	41.03
404	15387	38.09
405	15431	38.10
406	15553	38.31
407	15972	39.24
408	15541	38.09
409	15728	38.45
410	15630	38.12
411	15701	38.20
412	15746	38.22
413	16113	39.01
414	15872	38.34
415	15929	38.38
416	15992	38.44
417	16035	38.45
418	16081	38.47
419	18274	43.61
420	16187	38.54
421	16237	38.57
422	16295	38.61
423	16343	38.64
424	16523	38.97
425	16435	38.67
426	16474	38.67
427	16865	39.50
428	17432	40.73
429	19549	45.57
430	19409	45.14
431	19100	44.32
432	18687	43.26
433	16802	38.80
434	18367	42.32
435	17008	39.10
436	16959	38.90
437	17021	38.95
438	17036	38.89
439	17093	38.94
440	17366	39.47
441	17278	39.18
442	17268	39.07
443	17434	39.35
444	17393	39.17
445	17450	39.21
446	17504	39.25
447	17549	39.26
448	19222	42.91
449	17637	39.28
450	17719	39.38
451	17737	39.33
452	17788	39.35
453	17847	39.40
454	17895	39.42
455	17947	39.44
456	17997	39.47
457	18052	39.50
458	18097	39.51
459	18194	39.64
460	18221	39.61
461	18286	39.67
462	18345	39.71
463	18400	39.74
464	23560	50.78
465	18507	39.80
466	18545	39.80
467	18633	39.90
468	21564	46.08
469	20558	43.83
470	21581	45.92
471	19442	41.28
472	25110	53.20
473	19483	41.19
474	19065	40.22
475	19130	40.27
476	19180	40.29
477	19231	40.32
478	19299	40.37
479	19351	40.40
480	19405	40.43
481	19453	40.44
482	19503	40.46
483	21954	45.45
484	19628	40.55
485	19676	40.57
486	19828	40.80
487	19777	40.61
488	19830	40.64
489	21101	43.15
490	19967	40.75
491	20054	40.84
492	21543	43.79
493	21426	43.46
494	20234	40.96
495	24133	48.75
496	22688	45.74
497	24035	48.36
498	21506	43.18
499	21379	42.84
500	20696	41.39
501	20526	40.97
502	20573	40.98
503	20629	41.01
504	20692	41.06
505	21224	42.03
506	20872	41.25
507	21051	41.52
508	21024	41.39
509	21081	41.42
510	21133	41.44
511	21343	41.77
512	21259	41.52
513	21471	41.85
514	21147	41.14
515	21217	41.20
516	22744	44.08
517	21352	41.30
518	23318	45.02
519	21457	41.34
520	21530	41.40
521	21579	41.42
522	21620	41.42
523	24438	46.73
524	26457	50.49
525	22159	42.21
526	22294	42.38
527	22293	42.30
528	22363	42.35
529	22404	42.35
530	22442	42.34
531	22775	42.89
532	23158	43.53
533	22356	41.94
534	22500	42.13
535	22489	42.04
536	22539	42.05
537	22599	42.08
538	22666	42.13
539	22742	42.19
540	22802	42.23
541	22872	42.28
542	24389	45.00
543	23024	42.40
544	23099	42.46
545	23156	42.49
546	23218	42.52
547	23293	42.58
548	25233	46.05
549	28890	52.62
550	24382	44.33
551	24627	44.70
552	23600	42.75
553	23762	42.97
554	23709	42.80
555	23795	42.87
556	28255	50.82
557	30632	54.99
558	25992	46.58
559	24081	43.08
560	24143	43.11
561	24210	43.16
562	24261	43.17
563	24351	43.25
564	24429	43.31
565	24484	43.33
566	24527	43.33
567	24601	43.39
568	24742	43.56
569	24763	43.52
570	28401	49.83
571	24989	43.76
572	25053	43.80
573	27232	47.53
574	32734	57.03
575	27364	47.59
576	26891	46.69
577	25480	44.16
578	25521	44.15
579	25597	44.21
580	25679	44.27
581	25729	44.28
582	26236	45.08
583	25850	44.34
584	25944	44.42
585	26109	44.63
586	26104	44.55
587	27335	46.57
588	26487	45.05
589	26547	45.07
590	28065	47.57
591	26655	45.10
592	26760	45.20
593	26793	45.18
594	26885	45.26
595	27417	46.08
596	26781	44.93
597	26681	44.69
598	28826	48.20
599	26811	44.76
600	27670	46.12
601	28766	47.86
602	27120	45.05
603	28163	46.70
604	27253	45.12
605	27342	45.19
606	27419	45.25
607	28323	46.66
608	27536	45.29
609	27594	45.31
610	27680	45.38
611	27728	45.38
612	29649	48.45
613	28470	46.44
614	29277	47.68
615	28028	45.57
616	28071	45.57
617	28143	45.61
618	28235	45.69
619	28357	45.81
620	28407	45.82
621	28488	45.87
622	28584	45.95
623	28632	45.96
624	28696	45.99
625	28842	46.15
626	29040	46.39
627	29188	46.55
628	29018	46.21
629	29030	46.15
630	29071	46.14
631	29162	46.22
632	29196	46.20
633	29256	46.22
634	29711	46.86
635	29456	46.39
636	29510	46.40
637	29596	46.46
638	29664	46.50
639	30499	47.73
640	29736	46.46
641	29816	46.51
