N	Total Time	Average CPE
361	4187	11.60
362	4311	11.91
363	6224	17.15
364	3865	10.62
365	3758	10.30
366	4387	11.99
367	3780	10.30
368	3790	10.30
369	3788	10.27
370	3806	10.29
371	3805	10.26
372	3831	10.30
373	3942	10.57
374	3816	10.20
375	4032	10.75
376	4021	10.69
377	4018	10.66
378	3834	10.14
379	4027	10.63
380	3837	10.10
381	3850	10.10
382	3843	10.06
383	3869	10.10
384	3864	10.06
385	4476	11.63
386	3960	10.26
387	3930	10.16
388	3930	10.13
389	3948	10.15
390	3947	10.12
391	3959	10.13
392	3963	10.11
393	3970	10.10
394	3976	10.09
395	3988	10.10
396	3996	10.09
397	4000	10.08
398	4573	11.49
399	4536	11.37
400	5081	12.70
401	4161	10.38
402	4162	10.35
403	4179	10.37
404	4194	10.38
405	4474	11.05
406	4220	10.39
407	4224	10.38
408	4226	10.36
409	4239	10.36
410	4235	10.33
411	4255	10.35
412	4256	10.33
413	4268	10.33
414	4706	11.37
415	4081	9.83
416	4081	9.81
417	4092	9.81
418	4086	9.78
419	4104	9.79
420	4104	9.77
421	4107	9.76
422	4130	9.79
423	4128	9.76
424	4139	9.76
425	4149	9.76
426	4142	9.72
427	4157	9.74
428	4153	9.70
429	4172	9.72
430	5350	12.44
431	4205	9.76
432	5097	11.80
433	4880	11.27
434	4222	9.73
435	4242	9.75
436	4252	9.75
437	4249	9.72
438	4244	9.69
439	4263	9.71
440	4270	9.70
441	4263	9.67
442	4259	9.64
443	4289	9.68
444	4285	9.65
445	4300	9.66
446	4291	9.62
447	4661	10.43
448	4357	9.73
449	4347	9.68
450	4339	9.64
451	4338	9.62
452	4636	10.26
453	4363	9.63
454	4359	9.60
455	4394	9.66
456	4373	9.59
457	4384	9.59
458	4389	9.58
459	4396	9.58
460	4407	9.58
461	4406	9.56
462	4431	9.59
463	4422	9.55
464	4449	9.59
465	4441	9.55
466	4469	9.59
467	4456	9.54
468	4466	9.54
469	4474	9.54
470	4482	9.54
471	4485	9.52
472	5935	12.57
473	4491	9.49
474	4486	9.46
475	4492	9.46
476	4488	9.43
477	4512	9.46
478	4505	9.42
479	4508	9.41
480	4526	9.43
481	4546	9.45
482	4546	9.43
483	4559	9.44
484	5687	11.75
485	4793	9.88
486	5829	11.99
487	4738	9.73
488	4578	9.38
489	4588	9.38
490	4588	9.36
491	4615	9.40
492	4628	9.41
493	4883	9.90
494	7199	14.57
495	7190	14.53
496	6726	13.56
497	5818	11.71
498	5711	11.47
499	5125	10.27
500	6078	12.16
501	5584	11.15
502	5703	11.36
503	5330	10.60
504	5290	10.50
505	5201	10.30
506	4724	9.34
507	4733	9.34
508	4738	9.33
509	4747	9.33
510	4756	9.33
511	4764	9.32
512	4752	9.28
513	5165	10.07
514	4980	9.69
515	6614	12.84
516	4951	9.59
517	4951	9.58
518	4977	9.61
519	4967	9.57
520	4986	9.59
521	4985	9.57
522	4987	9.55
523	4998	9.56
524	5001	9.54
525	5012	9.55
526	5029	9.56
527	5029	9.54
528	5042	9.55
529	5035	9.52
530	5074	9.57
531	5079	9.56
532	5091	9.57
533	5103	9.57
534	5103	9.56
535	5108	9.55
536	5117	9.55
537	5130	9.55
538	5139	9.55
539	5139	9.53
540	5139	9.52
541	5143	9.51
542	5237	9.66
543	5434	10.01
544	5155	9.48
545	5167	9.48
546	5154	9.44
547	5180	9.47
548	5266	9.61
549	5207	9.48
550	5206	9.47
551	5211	9.46
552	5220	9.46
553	5233	9.46
554	5235	9.45
555	5912	10.65
556	8023	14.43
557	5823	10.45
558	5847	10.48
559	5852	10.47
560	5861	10.47
561	5864	10.45
562	5871	10.45
563	5850	10.39
564	5884	10.43
565	6513	11.53
566	5468	9.66
567	7509	13.24
568	7939	13.98
569	6067	10.66
570	6126	10.75
571	5547	9.71
572	5532	9.67
573	5977	10.43
574	5380	9.37
575	5380	9.36
576	6461	11.22
577	5476	9.49
578	5481	9.48
579	5475	9.46
580	5491	9.47
581	5504	9.47
582	5522	9.49
583	5518	9.46
584	5529	9.47
585	5543	9.48
586	5542	9.46
587	5534	9.43
588	5546	9.43
589	5561	9.44
590	5556	9.42
591	5578	9.44
592	5587	9.44
593	5564	9.38
594	5601	9.43
595	5688	9.56
596	5635	9.45
597	5632	9.43
598	5630	9.41
599	5636	9.41
