N	Total Time	Average CPE
358	15532	43.39
359	15584	43.41
360	16021	44.50
361	19266	53.37
362	18569	51.30
363	17682	48.71
364	16592	45.58
365	21008	57.56
366	16145	44.11
367	16028	43.67
368	16102	43.76
369	16251	44.04
370	16213	43.82
371	16300	43.94
372	16317	43.86
373	16426	44.04
374	16528	44.19
375	16528	44.07
376	16593	44.13
377	16616	44.07
378	16657	44.07
379	16730	44.14
380	16788	44.18
381	16850	44.23
382	16900	44.24
383	16972	44.31
384	17031	44.35
385	24275	63.05
386	28910	74.90
387	23833	61.58
388	17235	44.42
389	17302	44.48
390	17387	44.58
391	19261	49.26
392	22072	56.31
393	25298	64.37
394	18845	47.83
395	17604	44.57
396	17675	44.63
397	17727	44.65
398	17791	44.70
399	17855	44.75
400	18832	47.08
401	17954	44.77
402	18011	44.80
403	18076	44.85
404	18132	44.88
405	18190	44.91
406	18255	44.96
407	20507	50.39
408	19397	47.54
409	18459	45.13
410	18509	45.14
411	18571	45.18
412	18724	45.45
413	18715	45.31
414	18770	45.34
415	18824	45.36
416	18894	45.42
417	19020	45.61
418	19008	45.47
419	19053	45.47
420	19108	45.50
421	19633	46.63
422	22365	53.00
423	20076	47.46
424	26227	61.86
425	20087	47.26
426	20691	48.57
427	19519	45.71
428	20389	47.64
429	19660	45.83
430	19724	45.87
431	21574	50.06
432	19830	45.90
433	19890	45.94
434	19943	45.95
435	20009	46.00
436	20061	46.01
437	21161	48.42
438	20245	46.22
439	20280	46.20
440	20355	46.26
441	20426	46.32
442	20475	46.32
443	20534	46.35
444	20600	46.40
445	20759	46.65
446	20718	46.45
447	20786	46.50
448	20835	46.51
449	20905	46.56
450	20960	46.58
451	21021	46.61
452	21080	46.64
453	21139	46.66
454	21201	46.70
455	21263	46.73
456	21318	46.75
457	22671	49.61
458	28872	63.04
459	29316	63.87
460	21842	47.48
461	21675	47.02
462	23949	51.84
463	29118	62.89
464	25504	54.97
465	21934	47.17
466	21974	47.15
467	22044	47.20
468	22108	47.24
469	22158	47.25
470	22207	47.25
471	22280	47.30
472	22345	47.34
473	22417	47.39
474	22612	47.70
475	22571	47.52
476	22648	47.58
477	22707	47.60
478	25473	53.29
479	25284	52.78
480	28647	59.68
481	23741	49.36
482	24447	50.72
483	23210	48.05
484	23670	48.90
485	23299	48.04
486	23371	48.09
487	23797	48.86
488	24357	49.91
489	23526	48.11
490	23607	48.18
491	23695	48.26
492	23746	48.26
493	24746	50.19
494	24187	48.96
495	23916	48.32
496	23993	48.37
497	24068	48.43
498	24127	48.45
499	24186	48.47
500	24576	49.15
501	24400	48.70
502	24472	48.75
503	24538	48.78
504	24599	48.81
505	25379	50.26
506	24653	48.72
507	24715	48.75
508	24782	48.78
509	25883	50.85
510	24912	48.85
511	25002	48.93
512	25087	49.00
513	26034	50.75
514	25717	50.03
515	25776	50.05
516	25855	50.11
517	25911	50.12
518	25996	50.19
519	26061	50.21
520	26117	50.23
521	27238	52.28
522	26235	50.26
523	26300	50.29
524	26469	50.51
525	26435	50.35
526	28079	53.38
527	26543	50.37
528	26601	50.38
529	28272	53.44
530	26780	50.53
531	26875	50.61
532	26913	50.59
533	26993	50.64
534	27057	50.67
535	27130	50.71
536	27204	50.75
537	27287	50.81
538	27380	50.89
539	27453	50.93
540	27529	50.98
541	27599	51.01
542	27722	51.15
543	27731	51.07
544	27805	51.11
545	27867	51.13
546	28642	52.46
547	27996	51.18
548	28070	51.22
549	29727	54.15
550	28965	52.66
551	42484	77.10
552	29515	53.47
553	29116	52.65
554	29198	52.70
555	29659	53.44
556	30112	54.16
557	28651	51.44
558	29441	52.76
559	28867	51.64
560	28861	51.54
561	28904	51.52
562	28995	51.59
563	30009	53.30
564	29124	51.64
565	30666	54.28
566	29289	51.75
567	29352	51.77
568	29428	51.81
569	29519	51.88
570	29622	51.97
571	29669	51.96
572	29755	52.02
573	29825	52.05
574	32508	56.63
575	41357	71.93
576	35051	60.85
577	32375	56.11
578	30305	52.43
579	31620	54.61
580	30452	52.50
581	30525	52.54
582	30599	52.58
583	30675	52.62
584	30746	52.65
585	30816	52.68
586	30900	52.73
587	30976	52.77
588	31193	53.05
589	34644	58.82
590	31151	52.80
591	31191	52.78
592	31251	52.79
593	34731	58.57
594	32297	54.37
595	32146	54.03
596	31399	52.68
597	35594	59.62
598	32421	54.22
599	32498	54.25
600	32660	54.43
601	32098	53.41
602	32024	53.20
603	32133	53.29
