N	Total Time	Average CPE
359	6703	18.67
360	6345	17.62
361	6406	17.75
362	6459	17.84
363	7733	21.30
364	6578	18.07
365	6902	18.91
366	11695	31.95
367	9195	25.05
368	6500	17.66
369	6519	17.67
370	6545	17.69
371	7549	20.35
372	6680	17.96
373	6429	17.24
374	6443	17.23
375	6442	17.18
376	6468	17.20
377	6494	17.23
378	6520	17.25
379	6537	17.25
380	6530	17.18
381	6571	17.25
382	6586	17.24
383	6604	17.24
384	6628	17.26
385	6638	17.24
386	6748	17.48
387	10093	26.08
388	9553	24.62
389	9574	24.61
390	9599	24.61
391	9633	24.64
392	9650	24.62
393	9683	24.64
394	9710	24.64
395	9726	24.62
396	9758	24.64
397	9770	24.61
398	11249	28.26
399	9813	24.59
400	8795	21.99
401	7105	17.72
402	7112	17.69
403	7146	17.73
404	7161	17.73
405	7184	17.74
406	7479	18.42
407	7438	18.28
408	8005	19.62
409	13137	32.12
410	9775	23.84
411	7309	17.78
412	7299	17.72
413	7307	17.69
414	7322	17.69
415	7344	17.70
416	7368	17.71
417	9181	22.02
418	7200	17.22
419	7211	17.21
420	7243	17.25
421	7253	17.23
422	7267	17.22
423	7298	17.25
424	7306	17.23
425	7315	17.21
426	7329	17.20
427	7361	17.24
428	7666	17.91
429	7575	17.66
430	7621	17.72
431	7628	17.70
432	7655	17.72
433	7661	17.69
434	7680	17.70
435	7700	17.70
436	7903	18.13
437	7896	18.07
438	9082	20.74
439	7796	17.76
440	7796	17.72
441	7799	17.68
442	7812	17.67
443	7891	17.81
444	7646	17.22
445	7692	17.29
446	7681	17.22
447	7712	17.25
448	7729	17.25
449	7826	17.43
450	7744	17.21
451	7770	17.23
452	8664	19.17
453	13503	29.81
454	9343	20.58
455	23992	52.73
456	17483	38.34
457	10252	22.43
458	9927	21.67
459	8132	17.72
460	8143	17.70
461	8170	17.72
462	8180	17.71
463	8248	17.81
464	8265	17.81
465	8366	17.99
466	8270	17.75
467	8267	17.70
468	8275	17.68
469	8306	17.71
470	8302	17.66
471	8344	17.72
472	8368	17.73
473	8352	17.66
474	8388	17.70
475	8412	17.71
476	8547	17.96
477	8442	17.70
478	8700	18.20
479	8473	17.69
480	8489	17.69
481	8504	17.68
482	8542	17.72
483	8536	17.67
484	8555	17.68
485	8592	17.72
486	8628	17.75
487	8631	17.72
488	8628	17.68
489	8672	17.73
490	8652	17.66
491	8687	17.69
492	8706	17.70
493	9367	19.00
494	8744	17.70
495	8751	17.68
496	8767	17.68
497	8782	17.67
498	8855	17.78
499	8852	17.74
500	9953	19.91
501	8857	17.68
502	8880	17.69
503	8891	17.68
504	8938	17.73
505	8938	17.70
506	8953	17.69
507	10086	19.89
508	14387	28.32
509	9701	19.06
510	9058	17.76
511	9063	17.74
512	9055	17.69
513	9088	17.72
514	9087	17.68
515	9109	17.69
516	9111	17.66
517	9148	17.69
518	11833	22.84
519	10249	19.75
520	9258	17.80
521	9211	17.68
522	9237	17.70
523	9271	17.73
524	9256	17.66
525	9282	17.68
526	10157	19.31
527	9212	17.48
528	10746	20.35
529	14632	27.66
530	20818	39.28
531	9150	17.23
532	9180	17.26
533	11157	20.93
534	9640	18.05
535	9452	17.67
536	9481	17.69
537	9498	17.69
538	9507	17.67
539	9533	17.69
540	9550	17.69
541	9940	18.37
542	9345	17.24
543	9365	17.25
544	9366	17.22
545	9382	17.21
546	9855	18.05
547	9671	17.68
548	9707	17.71
549	9689	17.65
550	9718	17.67
551	9749	17.69
552	9757	17.68
553	9772	17.67
554	9778	17.65
555	9801	17.66
556	9850	17.72
557	9846	17.68
558	9850	17.65
559	10063	18.00
560	9880	17.64
561	9916	17.68
562	9945	17.70
563	9953	17.68
564	9977	17.69
565	9985	17.67
566	11666	20.61
567	10049	17.72
568	11019	19.40
569	10387	18.25
570	13841	24.28
571	10130	17.74
572	10118	17.69
573	10132	17.68
574	10154	17.69
575	10159	17.67
576	10168	17.65
577	10199	17.68
