N	Total Time	Average CPE
358	12781	35.70
359	13993	38.98
360	13223	36.73
361	13252	36.71
362	13298	36.73
363	13343	36.76
364	13416	36.86
365	13458	36.87
366	13520	36.94
367	13550	36.92
368	15318	41.62
369	13636	36.95
370	13686	36.99
371	13721	36.98
372	13774	37.03
373	13880	37.21
374	13859	37.06
375	13909	37.09
376	13950	37.10
377	14005	37.15
378	14919	39.47
379	14206	37.48
380	14256	37.52
381	14306	37.55
382	15780	41.31
383	14400	37.60
384	14454	37.64
385	14727	38.25
386	16481	42.70
387	14834	38.33
388	15823	40.78
389	15569	40.02
390	14488	37.15
391	14321	36.63
392	14367	36.65
393	14422	36.70
394	14475	36.74
395	14507	36.73
396	14588	36.84
397	14625	36.84
398	14674	36.87
399	14720	36.89
400	17299	43.25
401	16099	40.15
402	27756	69.04
403	22201	55.09
404	15308	37.89
405	15371	37.95
406	15403	37.94
407	15479	38.03
408	16840	41.27
409	15562	38.05
410	15600	38.05
411	15682	38.16
412	15725	38.17
413	15768	38.18
414	15833	38.24
415	15895	38.30
416	15920	38.27
417	15969	38.29
418	16016	38.32
419	20368	48.61
420	16178	38.52
421	16968	40.30
422	21138	50.09
423	18873	44.62
424	19470	45.92
425	16497	38.82
426	17506	41.09
427	17174	40.22
428	16644	38.89
429	16680	38.88
430	18332	42.63
431	16679	38.70
432	16737	38.74
433	16771	38.73
434	16825	38.77
435	17429	40.07
436	16959	38.90
437	17006	38.92
438	17067	38.97
439	17107	38.97
440	17232	39.16
441	17210	39.02
442	17260	39.05
443	17336	39.13
444	17375	39.13
445	17424	39.16
446	18609	41.72
447	17661	39.51
448	17820	39.78
449	17563	39.12
450	17621	39.16
451	20075	44.51
452	17921	39.65
453	17829	39.36
454	17875	39.37
455	17931	39.41
456	17979	39.43
457	18030	39.45
458	18076	39.47
459	18457	40.21
460	18200	39.57
461	18259	39.61
462	18302	39.61
463	18399	39.74
464	18425	39.71
465	18459	39.70
466	18515	39.73
467	18582	39.79
468	18631	39.81
469	20290	43.26
470	19292	41.05
471	18786	39.89
472	18836	39.91
473	18892	39.94
474	18948	39.97
475	19036	40.08
476	19149	40.23
477	19147	40.14
478	19193	40.15
479	19239	40.16
480	19306	40.22
481	19348	40.22
482	19410	40.27
